date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:17	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:23%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-tryangle202003a.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-tryangle202003a.66	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:17	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:23%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-axia202003a.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-axia202003a.661.de	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:19	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:25%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-GenteiItem.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-GenteiItem.662.del	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:19	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:25%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-portal-CospaOfficial.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-portal-CospaOffici-14	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:21	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:27%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-portal-ConanPlaza.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-portal-ConanPlaza-14	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:21	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:27%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-portal-samapoke_r1.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-portal-samapoke_r1-14	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:24	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:29%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-camp-koias.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-camp-koias.666.del	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:24	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:29%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-camp-konosuba-movie.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-camp-konosuba-movi-14	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:26	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:31%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/bana-camp-summer.jpg	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/bana-camp-summer.668.de	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:26	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:31%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_twitter.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_twitter.669	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:28	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:33%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_twitter_cospa.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_twitter_cos-40	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:28	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:33%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_twitter_nijigencospa.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_twitter_nij-14	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:30	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:35%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_twitter_cospatio.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_twitter_cos-41	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:30	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:35%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_twitter_cospausa.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_twitter_cos-42	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:32	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:37%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_facebook.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_facebook.66	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:32	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:37%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_instagram.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_instagram-4.6	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
15:12:34	30484/30484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202020%2019:12:39%20GMT	http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/officialsns_cospamblr.png	E:/My%20work/ShopMaus_Xcontents/www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_ima/officialsns_cospamblr-4.6	(from http://www.cospa.com/images/events/pc/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/pub/top_image/cospa_aboutus1.png)
